ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title	Retained.original
203254_s_at	1.45e-05	3.4e-06	4.95	3.482276	0.547	TLN1	talin 1	TLN1	talin 1	FALSE
212703_at	7.47e-06	1.67e-06	-5.12	4.171521	-0.394	TLN2	talin 2	TLN2	talin 2	FALSE
210176_at	0.000309	9.25e-05	4.09	0.297264	0.616	TLR1	toll like receptor 1	TLR1	toll like receptor 1	FALSE
223751_x_at	0.369	0.262	-1.13	-6.804307	-0.0906	TLR10	toll like receptor 10	TLR10	toll like receptor 10	FALSE
204924_at	0.00107	0.000356	3.71	-0.98454	0.577	TLR2	toll like receptor 2	TLR2	toll like receptor 2	FALSE
239587_at	1.32e-15	5.88e-17	10.3	27.953025	1.63	TLR3	toll like receptor 3	TLR3	toll like receptor 3	FALSE
224341_x_at	1.32e-17	4.06e-19	11.3	32.903273	1.64	TLR4	toll like receptor 4	TLR4	toll like receptor 4	FALSE
210166_at	5.49e-05	1.43e-05	4.59	2.092237	0.647	TLR5	toll like receptor 5	TLR5	toll like receptor 5	FALSE
239021_at	0.372	0.264	1.12	-6.810346	0.051	TLR6	toll like receptor 6	TLR6	toll like receptor 6	FALSE
220146_at	1.07e-08	1.49e-09	6.73	11.050288	1	TLR7	toll like receptor 7	TLR7	toll like receptor 7	FALSE
229560_at	1.25e-13	7.83e-15	9.28	23.089311	1.91	TLR8	toll like receptor 8	TLR8	toll like receptor 8	FALSE
1562805_at	0.0199	0.0088	2.68	-3.966062	0.0989	TLR8-AS1	TLR8 antisense RNA 1	TLR8-AS1	TLR8 antisense RNA 1	FALSE
223903_at	0.443	0.329	-0.981	-6.958966	-0.0576	TLR9	toll like receptor 9	TLR9	toll like receptor 9	FALSE
207179_at	0.0135	0.00571	-2.83	-3.571903	-0.195	TLX1	T-cell leukemia homeobox 1	TLX1	T cell leukemia homeobox 1	FALSE
1560883_s_at	0.299	0.201	-1.29	-6.61513	-0.0569	TLX1NB	TLX1 neighbor	TLX1NB	TLX1 neighbor	FALSE
211049_at	0.0721	0.0377	-2.11	-5.254925	-0.0972	TLX2	T-cell leukemia homeobox 2	TLX2	T cell leukemia homeobox 2	FALSE
208495_at	0.782	0.7	-0.387	-7.366137	-0.0205	TLX3	T-cell leukemia homeobox 3	TLX3	T cell leukemia homeobox 3	FALSE
213882_at	0.00961	0.00392	2.96	-3.227293	0.296	TM2D1	TM2 domain containing 1	TM2D1	TM2 domain containing 1	FALSE
224413_s_at	0.000487	0.000151	-3.95	-0.171264	-0.508	TM2D2	TM2 domain containing 2	TM2D2	TM2 domain containing 2	FALSE
1552426_a_at	0.0213	0.00948	2.65	-4.033342	0.182	TM2D3	TM2 domain containing 3	TM2D3	TM2 domain containing 3	FALSE
209386_at	7.33e-05	1.95e-05	4.51	1.79249	0.634	TM4SF1	transmembrane 4 L six family member 1	TM4SF1	transmembrane 4 L six family member 1	FALSE
230061_at	2.9e-15	1.37e-16	10.1	27.111218	2.09	TM4SF18	transmembrane 4 L six family member 18	TM4SF18	transmembrane 4 L six family member 18	FALSE
220639_at	0.481	0.365	0.91	-7.026467	0.034	TM4SF20	transmembrane 4 L six family member 20	TM4SF20	transmembrane 4 L six family member 20	FALSE
209937_at	0.761	0.673	-0.423	-7.35141	-0.071	TM4SF4	transmembrane 4 L six family member 4	TM4SF4	transmembrane 4 L six family member 4	FALSE
206242_at	0.0116	0.0048	-2.89	-3.414544	-0.136	TM4SF5	transmembrane 4 L six family member 5	TM4SF5	transmembrane 4 L six family member 5	FALSE
219892_at	2.28e-23	2.6e-25	14.4	47.099381	2.13	TM6SF1	transmembrane 6 superfamily member 1	TM6SF1	transmembrane 6 superfamily member 1	FALSE
234092_s_at	0.0186	0.00818	-2.7	-3.899535	-0.148	TM6SF2	transmembrane 6 superfamily member 2	TM6SF2	transmembrane 6 superfamily member 2	FALSE
210130_s_at	0.066	0.0341	-2.15	-5.167024	-0.338	TM7SF2	transmembrane 7 superfamily member 2	TM7SF2	transmembrane 7 superfamily member 2	FALSE
222477_s_at	0.00306	0.00111	-3.37	-2.059626	-0.362	TM7SF3	transmembrane 7 superfamily member 3	TM7SF3	transmembrane 7 superfamily member 3	FALSE
209149_s_at	4.83e-05	1.25e-05	-4.62	2.224829	-0.48	TM9SF1	transmembrane 9 superfamily member 1	TM9SF1	transmembrane 9 superfamily member 1	FALSE
201078_at	0.0118	0.00491	-2.88	-3.433808	-0.224	TM9SF2	transmembrane 9 superfamily member 2	TM9SF2	transmembrane 9 superfamily member 2	FALSE
224755_at	8.23e-14	4.97e-15	9.38	23.540535	1.03	TM9SF3	transmembrane 9 superfamily member 3	TM9SF3	transmembrane 9 superfamily member 3	FALSE
212194_s_at	2.87e-14	1.6e-15	-9.61	24.668602	-1.14	TM9SF4	transmembrane 9 superfamily member 4	TM9SF4	transmembrane 9 superfamily member 4	FALSE
218513_at	0.00212	0.000748	-3.49	-1.685468	-0.266	TMA16	translation machinery associated 16 homolog	TMA16	translation machinery associated 16 homolog	FALSE
221791_s_at	0.025	0.0113	2.58	-4.19494	0.152	TMA7	translation machinery associated 7 homolog	TMA7	translation machinery associated 7 homolog	FALSE
219206_x_at	8.9e-16	3.82e-17	10.4	28.380716	0.969	TMBIM4	transmembrane BAX inhibitor motif containing 4	TMBIM4	transmembrane BAX inhibitor motif containing 4	FALSE
200803_s_at	2.16e-06	4.41e-07	-5.44	5.469207	-0.451	TMBIM6	transmembrane BAX inhibitor motif containing 6	TMBIM6	transmembrane BAX inhibitor motif containing 6	FALSE
1564591_a_at	0.565	0.45	-0.759	-7.152541	-0.0269	TMC1	transmembrane channel like 1	TMC1	transmembrane channel like 1	FALSE
1553019_at	0.764	0.676	-0.419	-7.353154	-0.0158	TMC2	transmembrane channel like 2	TMC2	transmembrane channel like 2	FALSE
238247_at	0.0175	0.00761	-2.73	-3.834591	-0.12	TMC3-AS1	TMC3 antisense RNA 1	TMC3-AS1	TMC3 antisense RNA 1	FALSE
226403_at	0.861	0.801	-0.253	-7.409359	-0.0411	TMC4	transmembrane channel like 4	TMC4	transmembrane channel like 4	FALSE
240304_s_at	6.58e-07	1.23e-07	5.74	6.717654	2.23	TMC5	transmembrane channel like 5	TMC5	transmembrane channel like 5	FALSE
214958_s_at	0.438	0.324	-0.991	-6.949108	-0.101	TMC6	transmembrane channel like 6	TMC6	transmembrane channel like 6	FALSE
1561030_at	0.359	0.253	1.15	-6.778532	0.0311	TMC7	transmembrane channel like 7	TMC7	transmembrane channel like 7	FALSE
227353_at	0.000138	3.89e-05	4.33	1.128167	0.611	TMC8	transmembrane channel like 8	TMC8	transmembrane channel like 8	FALSE
213349_at	8.65e-07	1.65e-07	-5.67	6.429996	-0.509	TMCC1	transmembrane and coiled-coil domain family 1	TMCC1	transmembrane and coiled-coil domain family 1	FALSE
1558480_at	0.225	0.143	1.48	-6.354009	0.0417	TMCC1-AS1	TMCC1 antisense RNA 1 (head to head)	TMCC1-DT	TMCC1 divergent transcript	FALSE
213096_at	0.366	0.259	-1.14	-6.796822	-0.0596	TMCC2	transmembrane and coiled-coil domain family 2	TMCC2	transmembrane and coiled-coil domain family 2	FALSE
235146_at	8.17e-07	1.55e-07	5.69	6.489726	0.85	TMCC3	transmembrane and coiled-coil domain family 3	TMCC3	transmembrane and coiled-coil domain family 3	FALSE
208716_s_at	2.45e-12	1.92e-13	-8.62	19.913943	-0.588	TMCO1	transmembrane and coiled-coil domains 1	TMCO1	transmembrane and coiled-coil domains 1	FALSE
231264_at	0.349	0.244	1.17	-6.755046	0.05	TMCO2	transmembrane and coiled-coil domains 2	TMCO2	transmembrane and coiled-coil domains 2	FALSE
220240_s_at	0.0218	0.00978	-2.64	-4.060714	-0.368	TMCO3	transmembrane and coiled-coil domains 3	TMCO3	transmembrane and coiled-coil domains 3	FALSE
227007_at	0.218	0.138	1.5	-6.32463	0.143	TMCO4	transmembrane and coiled-coil domains 4	TMCO4	transmembrane and coiled-coil domains 4	FALSE
1553637_s_at	0.212	0.133	1.52	-6.29543	0.0646	TMCO5A	transmembrane and coiled-coil domains 5A	TMCO5A	transmembrane and coiled-coil domains 5A	FALSE
243406_at	0.975	0.963	-0.046	-7.440464	-0.00139	TMCO5B	transmembrane and coiled-coil domains 5B (pseudogene)	TMCO5B	transmembrane and coiled-coil domains 5B (pseudogene)	FALSE
221096_s_at	0.258	0.169	-1.39	-6.483024	-0.115	TMCO6	transmembrane and coiled-coil domains 6	TMCO6	transmembrane and coiled-coil domains 6	FALSE
203679_at	0.0455	0.0223	-2.32	-4.797805	-0.136	TMED1	transmembrane p24 trafficking protein 1	TMED1	transmembrane p24 trafficking protein 1	FALSE
200929_at	2.42e-16	9.38e-18	-10.7	29.778247	-0.87	TMED10	transmembrane p24 trafficking protein 10	TMED10	transmembrane p24 trafficking protein 10	FALSE
204426_at	1.73e-08	2.5e-09	-6.61	10.542779	-1.06	TMED2	transmembrane p24 trafficking protein 2	TMED2	transmembrane p24 trafficking protein 2	FALSE
208837_at	5.47e-15	2.71e-16	-9.98	26.432591	-0.994	TMED3	transmembrane p24 trafficking protein 3	TMED3	transmembrane p24 trafficking protein 3	FALSE
1558487_a_at	7.66e-05	2.05e-05	4.49	1.744773	0.455	TMED4	transmembrane p24 trafficking protein 4	TMED4	transmembrane p24 trafficking protein 4	FALSE
239283_at	5.01e-25	4.26e-27	15.4	51.190757	1.28	TMED5	transmembrane p24 trafficking protein 5	TMED5	transmembrane p24 trafficking protein 5	FALSE
236430_at	0.329	0.226	1.22	-6.700274	0.296	TMED6	transmembrane p24 trafficking protein 6	TMED6	transmembrane p24 trafficking protein 6	FALSE
239431_at	0.517	0.401	-0.843	-7.084809	-0.0754	TMED7-TICAM2///TICAM2	TMED7-TICAM2 readthrough///toll like receptor adaptor molecule 2	TICAM2	TIR domain containing adaptor molecule 2	FALSE
209404_s_at	0.952	0.929	0.0892	-7.437522	0.00701	TMED7-TICAM2///TMED7	TMED7-TICAM2 readthrough///transmembrane p24 trafficking protein 7	TMED7	transmembrane p24 trafficking protein 7	FALSE
242617_at	0.055	0.0277	-2.24	-4.986005	-0.181	TMED8	transmembrane p24 trafficking protein family member 8	TMED8	transmembrane p24 trafficking protein family member 8	FALSE
208757_at	1.59e-08	2.29e-09	-6.63	10.630939	-0.549	TMED9	transmembrane p24 trafficking protein 9	TMED9	transmembrane p24 trafficking protein 9	FALSE
224321_at	0.0953	0.0519	1.97	-5.527353	0.276	TMEFF2	transmembrane protein with EGF like and two follistatin like domains 2	TMEFF2	transmembrane protein with EGF like and two follistatin like domains 2	FALSE
219230_at	4.78e-30	1.36e-32	18.5	63.767504	5.07	TMEM100	transmembrane protein 100	TMEM100	transmembrane protein 100	FALSE
225004_at	0.0129	0.00544	-2.85	-3.528389	-0.215	TMEM101	transmembrane protein 101	TMEM101	transmembrane protein 101	FALSE
230633_at	0.00179	0.00062	-3.55	-1.509223	-0.226	TMEM102	transmembrane protein 102	TMEM102	transmembrane protein 102	FALSE
220097_s_at	0.773	0.688	0.403	-7.35975	0.0235	TMEM104	transmembrane protein 104	TMEM104	transmembrane protein 104	FALSE
1561243_at	0.37	0.263	-1.13	-6.806316	-0.0637	TMEM105	transmembrane protein 105	TMEM105	TMEM105 long non-coding RNA	FALSE
1552302_at	0.000681	0.000217	3.85	-0.517277	0.265	TMEM106A	transmembrane protein 106A	TMEM106A	transmembrane protein 106A	FALSE
218930_s_at	1.15e-19	2.42e-21	-12.4	38.002456	-0.996	TMEM106B	transmembrane protein 106B	TMEM106B	transmembrane protein 106B	FALSE
201764_at	4.8e-12	3.95e-13	-8.47	19.198725	-0.859	TMEM106C	transmembrane protein 106C	TMEM106C	transmembrane protein 106C	FALSE
238590_x_at	0.0443	0.0217	2.34	-4.770799	0.21	TMEM107	transmembrane protein 107	TMEM107	transmembrane protein 107	FALSE
223523_at	2.02e-16	7.72e-18	10.7	29.972272	1.5	TMEM108	transmembrane protein 108	TMEM108	transmembrane protein 108	FALSE
1562509_at	0.792	0.712	0.371	-7.372321	0.013	TMEM108-AS1	TMEM108 antisense RNA 1	TMEM108-AS1	TMEM108 antisense RNA 1	FALSE
201361_at	0.598	0.485	0.701	-7.194813	0.0543	TMEM109	transmembrane protein 109	TMEM109	transmembrane protein 109	FALSE
203437_at	0.491	0.375	-0.892	-7.042588	-0.0605	TMEM11	transmembrane protein 11	TMEM11	transmembrane protein 11	FALSE
227078_at	3.64e-13	2.48e-14	9.05	21.946892	0.612	TMEM110	transmembrane protein 110	STIMATE	STIM activating enhancer	FALSE
226856_at	1.16e-32	2e-35	20.2	70.229164	2.67	TMEM110-MUSTN1///MUSTN1///TMEM110	TMEM110-MUSTN1 readthrough///musculoskeletal, embryonic nuclear protein 1///transmembrane protein 110	MUSTN1	musculoskeletal, embryonic nuclear protein 1	FALSE
231462_at	0.403	0.292	1.06	-6.87836	0.0532	TMEM114	transmembrane protein 114	TMEM114	transmembrane protein 114	FALSE
216267_s_at	0.107	0.0594	1.91	-5.640975	0.116	TMEM115	transmembrane protein 115	TMEM115	transmembrane protein 115	FALSE
233718_at	0.394	0.284	-1.08	-6.860289	-0.0304	TMEM116	transmembrane protein 116	TMEM116	transmembrane protein 116	FALSE
223594_at	7.6e-14	4.56e-15	-9.4	23.626546	-2.03	TMEM117	transmembrane protein 117	TMEM117	transmembrane protein 117	FALSE
227300_at	0.000727	0.000233	3.83	-0.584489	0.715	TMEM119	transmembrane protein 119	TMEM119	transmembrane protein 119	FALSE
223482_at	0.202	0.125	1.55	-6.252204	0.139	TMEM120A	transmembrane protein 120A	TMEM120A	transmembrane protein 120A	FALSE
219154_at	0.273	0.18	1.35	-6.531183	0.0892	TMEM120B	transmembrane protein 120B	TMEM120B	transmembrane protein 120B	FALSE
219663_s_at	0.000612	0.000194	-3.89	-0.406928	-0.252	TMEM121	transmembrane protein 121	TMEM121	transmembrane protein 121	FALSE
211967_at	0.00198	0.000693	-3.51	-1.614459	-0.302	TMEM123	transmembrane protein 123	TMEM123	transmembrane protein 123	FALSE
225822_at	2.1e-15	9.65e-17	10.2	27.45902	2.69	TMEM125	transmembrane protein 125	TMEM125	transmembrane protein 125	FALSE
223334_at	0.905	0.861	-0.175	-7.426109	-0.0143	TMEM126A	transmembrane protein 126A	TMEM126A	transmembrane protein 126A	FALSE
221622_s_at	0.216	0.136	1.5	-6.316	0.131	TMEM126B	transmembrane protein 126B	TMEM126B	transmembrane protein 126B	FALSE
219460_s_at	2.75e-05	6.81e-06	4.78	2.809211	0.263	TMEM127	transmembrane protein 127	TMEM127	transmembrane protein 127	FALSE
225462_at	4.39e-07	8.01e-08	5.84	7.13812	0.618	TMEM128	transmembrane protein 128	TMEM128	transmembrane protein 128	FALSE
225588_s_at	0.000109	3e-05	4.39	1.379066	0.338	TMEM129	transmembrane protein 129	TMEM129	transmembrane protein 129, E3 ubiquitin ligase	FALSE
238426_at	0.00131	0.000441	3.65	-1.187798	0.589	TMEM130	transmembrane protein 130	TMEM130	transmembrane protein 130	FALSE
212507_at	5.08e-10	5.77e-11	-7.42	14.262226	-0.684	TMEM131	transmembrane protein 131	TMEM131	transmembrane protein 131	FALSE
218834_s_at	5.8e-26	4.03e-28	-15.9	53.535569	-1.72	TMEM132A	transmembrane protein 132A	TMEM132A	transmembrane protein 132A	FALSE
1563488_at	0.0315	0.0148	2.49	-4.430632	0.0815	TMEM132B	transmembrane protein 132B	TMEM132B	transmembrane protein 132B	FALSE
232313_at	1.54e-09	1.88e-10	7.17	13.094542	0.367	TMEM132C	transmembrane protein 132C	TMEM132C	transmembrane protein 132C	FALSE
236377_at	0.348	0.243	1.17	-6.751982	0.105	TMEM132D	transmembrane protein 132D	TMEM132D	transmembrane protein 132D	FALSE
243708_at	0.645	0.537	-0.62	-7.24822	-0.0274	TMEM132E	transmembrane protein 132E	TMEM132E	transmembrane protein 132E	FALSE
223595_at	5.04e-05	1.31e-05	4.61	2.179623	0.798	TMEM133	transmembrane protein 133	ARHGAP42	Rho GTPase activating protein 42	FALSE
218531_at	4.83e-05	1.25e-05	-4.62	2.224502	-0.445	TMEM134	transmembrane protein 134	TMEM134	transmembrane protein 134	FALSE
208811_s_at	8.51e-05	2.29e-05	-4.46	1.636352	-0.562	TMEM135///DNAJB6	transmembrane protein 135///DnaJ heat shock protein family (Hsp40) member B6	TMEM135	transmembrane protein 135	FALSE
238497_at	5.89e-08	9.31e-09	6.32	9.249678	0.465	TMEM136	transmembrane protein 136	TLCD5	TLC domain containing 5	FALSE
223113_at	9.17e-05	2.49e-05	-4.44	1.55786	-0.329	TMEM138	transmembrane protein 138	TMEM138	transmembrane protein 138	FALSE
227753_at	1.05e-25	7.73e-28	15.8	52.888753	2.42	TMEM139	transmembrane protein 139	TMEM139	transmembrane protein 139	FALSE
218999_at	1.56e-11	1.38e-12	8.21	17.957449	1.16	TMEM140	transmembrane protein 140	TMEM140	transmembrane protein 140	FALSE
225568_at	0.00161	0.000554	-3.58	-1.403585	-0.285	TMEM141	transmembrane protein 141	TMEM141	transmembrane protein 141	FALSE
222905_s_at	0.891	0.842	0.2	-7.421416	0.0137	TMEM143	transmembrane protein 143	TMEM143	transmembrane protein 143	FALSE
228624_at	0.0857	0.0459	2.02	-5.422657	0.227	TMEM144	transmembrane protein 144	TMEM144	transmembrane protein 144	FALSE
1553479_at	5.51e-05	1.44e-05	-4.59	2.087485	-0.218	TMEM145	transmembrane protein 145	TMEM145	transmembrane protein 145	FALSE
202475_at	1.08e-08	1.51e-09	-6.72	11.038032	-0.439	TMEM147	transmembrane protein 147	TMEM147	transmembrane protein 147	FALSE
1558381_a_at	0.000107	2.95e-05	-4.4	1.394787	-0.161	TMEM147-AS1	TMEM147 antisense RNA 1	TMEM147-AS1	TMEM147 antisense RNA 1	FALSE
218477_at	5.76e-14	3.4e-15	-9.46	23.919706	-1.36	TMEM14A	transmembrane protein 14A	TMEM14A	transmembrane protein 14A	FALSE
221452_s_at	0.0886	0.0477	-2.01	-5.455482	-0.163	TMEM14B	transmembrane protein 14B	TMEM14B	transmembrane protein 14B	FALSE
223105_s_at	0.138	0.0801	1.77	-5.890337	0.114	TMEM14B///TMEM14C	transmembrane protein 14B///transmembrane protein 14C	TMEM14C	transmembrane protein 14C	FALSE
226239_at	1.05e-08	1.47e-09	6.73	11.06586	0.595	TMEM150A	transmembrane protein 150A	TMEM150A	transmembrane protein 150A	FALSE
1570225_at	0.581	0.467	-0.73	-7.173911	-0.0274	TMEM150B	transmembrane protein 150B	TMEM150B	transmembrane protein 150B	FALSE
229623_at	0.446	0.332	0.976	-6.964124	0.193	TMEM150C	transmembrane protein 150C	TMEM150C	transmembrane protein 150C	FALSE
235614_at	0.495	0.379	-0.885	-7.048752	-0.052	TMEM151A	transmembrane protein 151A	TMEM151A	transmembrane protein 151A	FALSE
213676_at	0.0162	0.00697	-2.76	-3.75432	-0.168	TMEM151B	transmembrane protein 151B	TMEM151B	transmembrane protein 151B	FALSE
238063_at	0.0987	0.054	-1.95	-5.561496	-0.361	TMEM154	transmembrane protein 154	TMEM154	transmembrane protein 154	FALSE
230137_at	0.387	0.277	-1.09	-6.843868	-0.0623	TMEM155	transmembrane protein 155	SMIM43	small integral membrane protein 43	FALSE
220169_at	0.0405	0.0196	-2.38	-4.680996	-0.266	TMEM156	transmembrane protein 156	TMEM156	transmembrane protein 156	FALSE
213338_at	8.14e-13	5.86e-14	-8.87	21.091851	-2.5	TMEM158	transmembrane protein 158 (gene/pseudogene)	TMEM158	transmembrane protein 158	FALSE
213272_s_at	0.00131	0.000443	-3.65	-1.19167	-0.581	TMEM159	transmembrane protein 159	LDAF1	lipid droplet assembly factor 1	FALSE
219219_at	0.998	0.997	0.00423	-7.44152	0.000414	TMEM160	transmembrane protein 160	TMEM160	transmembrane protein 160	FALSE
43977_at	4.18e-10	4.67e-11	-7.47	14.471083	-0.581	TMEM161A	transmembrane protein 161A	TMEM161A	transmembrane protein 161A	FALSE
227861_at	2.92e-05	7.24e-06	4.76	2.748828	0.39	TMEM161B	transmembrane protein 161B	TMEM161B	transmembrane protein 161B	FALSE
235406_x_at	0.223	0.141	1.49	-6.343475	0.0992	TMEM161B-AS1	TMEM161B antisense RNA 1	TMEM161B-DT	TMEM161B divergent transcript	FALSE
223503_at	2.19e-12	1.7e-13	8.65	20.033267	2.08	TMEM163	transmembrane protein 163	TMEM163	transmembrane protein 163	FALSE
226825_s_at	0.000381	0.000116	-4.03	0.080965	-0.514	TMEM165	transmembrane protein 165	TMEM165	transmembrane protein 165	FALSE
226276_at	9.96e-13	7.3e-14	-8.82	20.873833	-0.98	TMEM167A	transmembrane protein 167A	TMEM167A	transmembrane protein 167A	FALSE
222495_at	1.02e-09	1.21e-10	7.27	13.528689	0.474	TMEM167B	transmembrane protein 167B	TMEM167B	transmembrane protein 167B	FALSE
234726_s_at	3.21e-05	8.03e-06	-4.73	2.649102	-0.552	TMEM168	transmembrane protein 168	TMEM168	transmembrane protein 168	FALSE
228981_at	0.32	0.219	-1.24	-6.67656	-0.0507	TMEM169	transmembrane protein 169	TMEM169	transmembrane protein 169	FALSE
1557137_at	0.000539	0.000169	-3.92	-0.275237	-0.519	TMEM17	transmembrane protein 17	TMEM17	transmembrane protein 17	FALSE
227586_at	2.79e-12	2.2e-13	8.59	19.776626	0.716	TMEM170A	transmembrane protein 170A	TMEM170A	transmembrane protein 170A	FALSE
235798_at	4.52e-21	7.52e-23	13.2	41.458341	1.31	TMEM170B	transmembrane protein 170B	TMEM170B	transmembrane protein 170B	FALSE
240770_at	4.14e-06	8.85e-07	-5.28	4.790736	-0.326	TMEM171	transmembrane protein 171	TMEM171	transmembrane protein 171	FALSE
224916_at	1.64e-10	1.72e-11	7.68	15.459931	1	TMEM173	transmembrane protein 173	STING1	stimulator of interferon response cGAMP interactor 1	FALSE
243569_at	0.019	0.00835	-2.7	-3.918266	-0.141	TMEM174	transmembrane protein 174	TMEM174	transmembrane protein 174	FALSE
223462_at	0.283	0.189	1.32	-6.565951	0.0788	TMEM175	transmembrane protein 175	TMEM175	transmembrane protein 175	FALSE
218345_at	0.437	0.323	0.994	-6.94644	0.178	TMEM176A	transmembrane protein 176A	TMEM176A	transmembrane protein 176A	FALSE
236348_at	0.165	0.0984	1.67	-6.05836	0.0578	TMEM176B	transmembrane protein 176B	TMEM176B	transmembrane protein 176B	FALSE
218897_at	1.17e-23	1.26e-25	-14.6	47.823732	-1.55	TMEM177	transmembrane protein 177	TMEM177	transmembrane protein 177	FALSE
229302_at	2.06e-13	1.34e-14	9.17	22.553907	2.13	TMEM178A	transmembrane protein 178A	TMEM178A	transmembrane protein 178A	FALSE
227318_at	0.156	0.0924	-1.7	-6.006871	-0.202	TMEM178B	transmembrane protein 178B	TMEM178B	transmembrane protein 178B	FALSE
231216_at	0.314	0.214	-1.25	-6.660028	-0.0609	TMEM179	transmembrane protein 179	TMEM179	transmembrane protein 179	FALSE
225487_at	3.91e-09	5.06e-10	6.96	12.117501	0.489	TMEM18	transmembrane protein 18	TMEM18	transmembrane protein 18	FALSE
225127_at	3.56e-05	8.99e-06	-4.71	2.540386	-0.466	TMEM181	transmembrane protein 181	TMEM181	transmembrane protein 181	FALSE
238867_at	1.28e-13	8.04e-15	-9.28	23.063607	-0.597	TMEM182	transmembrane protein 182	TMEM182	transmembrane protein 182	FALSE
212165_at	5.67e-16	2.33e-17	-10.5	28.872767	-0.724	TMEM183B///TMEM183A	transmembrane protein 183B///transmembrane protein 183A	TMEM183A	transmembrane protein 183A	FALSE
1558281_a_at	3.11e-07	5.53e-08	-5.92	7.500639	-0.484	TMEM184A	transmembrane protein 184A	TMEM184A	transmembrane protein 184A	FALSE
202027_at	1.37e-09	1.65e-10	-7.2	13.223446	-0.511	TMEM184B	transmembrane protein 184B	TMEM184B	transmembrane protein 184B	FALSE
219074_at	0.758	0.67	0.428	-7.349343	0.0286	TMEM184C	transmembrane protein 184C	TMEM184C	transmembrane protein 184C	FALSE
1554105_at	4.72e-08	7.36e-09	-6.38	9.481368	-0.595	TMEM185A	transmembrane protein 185A	TMEM185A	transmembrane protein 185A	FALSE
219253_at	1.26e-11	1.11e-12	-8.26	18.178028	-0.83	TMEM185B	transmembrane protein 185B	TMEM185B	transmembrane protein 185B	FALSE
204676_at	6.67e-15	3.35e-16	-9.94	26.2209	-0.696	TMEM186	transmembrane protein 186	TMEM186	transmembrane protein 186	FALSE
204340_at	0.125	0.0713	-1.82	-5.793757	-0.192	TMEM187	transmembrane protein 187	TMEM187	transmembrane protein 187	FALSE
223186_at	5.55e-14	3.26e-15	-9.47	23.960655	-0.938	TMEM189-UBE2V1///TMEM189///UBE2V1	TMEM189-UBE2V1 readthrough///transmembrane protein 189///ubiquitin conjugating enzyme E2 V1	PEDS1	plasmanylethanolamine desaturase 1	FALSE
201001_s_at	7.01e-17	2.47e-18	-11	31.106811	-0.864	TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1	TMEM189-UBE2V1 readthrough///transmembrane protein 189///ubiquitin conjugating enzyme E2 V2///ubiquitin conjugating enzyme E2 V1	UBE2V1	ubiquitin conjugating enzyme E2 V1	FALSE
230676_s_at	1.25e-05	2.91e-06	-4.99	3.632853	-0.488	TMEM19	transmembrane protein 19	TMEM19	transmembrane protein 19	FALSE
1552594_at	0.000566	0.000178	3.91	-0.326021	0.867	TMEM190	transmembrane protein 190	TMEM190	transmembrane protein 190	FALSE
223628_at	0.478	0.362	-0.916	-7.020952	-0.0822	TMEM191A	transmembrane protein 191A (pseudogene)	TMEM191A	transmembrane protein 191A (pseudogene)	FALSE
1555790_a_at	0.000368	0.000112	4.04	0.117369	0.461	TMEM192///ZNF320	transmembrane protein 192///zinc finger protein 320	TMEM192	transmembrane protein 192	FALSE
1552293_at	0.000545	0.000171	3.92	-0.287403	0.144	TMEM196	transmembrane protein 196	TMEM196	transmembrane protein 196	FALSE
227890_at	0.201	0.125	-1.55	-6.247628	-0.139	TMEM198	transmembrane protein 198	TMEM198	transmembrane protein 198	FALSE
227106_at	4.44e-12	3.63e-13	8.49	19.281205	0.53	TMEM198B	transmembrane protein 198B (pseudogene)	TMEM198B	transmembrane protein 198B (pseudogene)	FALSE
218113_at	2.49e-05	6.1e-06	4.8	2.915645	0.715	TMEM2	transmembrane protein 2	CEMIP2	cell migration inducing hyaluronidase 2	FALSE
234994_at	0.679	0.576	-0.562	-7.282825	-0.105	TMEM200A	transmembrane protein 200A	TMEM200A	transmembrane protein 200A	FALSE
227386_s_at	0.0263	0.012	2.56	-4.24742	0.423	TMEM200B	transmembrane protein 200B	TMEM200B	transmembrane protein 200B	FALSE
229523_at	2.61e-06	5.4e-07	-5.39	5.272833	-0.805	TMEM200C	transmembrane protein 200C	TMEM200C	transmembrane protein 200C	FALSE
228671_at	3.36e-09	4.31e-10	-6.99	12.2761	-0.652	TMEM201	transmembrane protein 201	TMEM201	transmembrane protein 201	FALSE
225052_at	0.00225	0.000796	-3.47	-1.744265	-0.249	TMEM203	transmembrane protein 203	TMEM203	transmembrane protein 203	FALSE
219315_s_at	6.27e-18	1.82e-19	11.5	33.704027	1.84	TMEM204	transmembrane protein 204	TMEM204	transmembrane protein 204	FALSE
225003_at	0.652	0.544	0.609	-7.255061	0.0535	TMEM205	transmembrane protein 205	TMEM205	transmembrane protein 205	FALSE
222752_s_at	7.96e-14	4.8e-15	-9.39	23.576087	-0.989	TMEM206	transmembrane protein 206	PACC1	proton activated chloride channel 1	FALSE
237639_at	0.28	0.186	1.33	-6.556271	0.0469	TMEM207	transmembrane protein 207	TMEM207	transmembrane protein 207	FALSE
221597_s_at	6.87e-07	1.29e-07	-5.73	6.670808	-0.405	TMEM208	transmembrane protein 208	TMEM208	transmembrane protein 208	FALSE
